7.214347913285316,-4.92838937838785
1.1390129882474822,-7.583304165807555
7.023969776023295,-6.473383754758847
6.265431768061436,-7.596124747583741
1.3554612245825326,-2.8307479406110243
3.8064170324006867,-1.8339328011589782
7.204611322177353,-5.164192478742639
7.210265065102899,-5.855686854274322
1.6141606502421761,-2.6525016185072223
4.989197102909198,-8.391886642457429
6.843282913659079,-6.985800134140373
4.842358212916469,-2.14800546667729
0.4853668778797986,-4.873879613944043
3.2322141193587215,-1.942911561000085
0.9885807629228012,-3.4507553241685853
